Año,Mes,tipo_visitante,Paso,País de residencia (agrup.),Viajes de turistas
2024,Septiembre,Turistas,Aeropuerto Mendoza,Bolivia,28.3730759821266
2024,Septiembre,Turistas,Aeropuerto Mendoza,Brasil,6503.999999999995
2024,Septiembre,Turistas,Aeropuerto Mendoza,Chile,4093.9999999999986
2024,Septiembre,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,1243.0000000000005
2024,Septiembre,Turistas,Aeropuerto Mendoza,Europa,837.9999999999998
2024,Septiembre,Turistas,Aeropuerto Mendoza,Paraguay,17.05876311204799
2024,Septiembre,Turistas,Aeropuerto Mendoza,Resto de América,2407.4150276873306
2024,Septiembre,Turistas,Aeropuerto Mendoza,Resto del mundo,261
2024,Septiembre,Turistas,Aeropuerto Mendoza,Uruguay,32.15313321849732
2024,Septiembre,Turistas,Paso Cristo Redentor,Bolivia,373.9535114978248
2024,Septiembre,Turistas,Paso Cristo Redentor,Brasil,1215
2024,Septiembre,Turistas,Paso Cristo Redentor,Chile,7171.831809014598
2024,Septiembre,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,80.97237380627556
2024,Septiembre,Turistas,Paso Cristo Redentor,Europa,374.9569658021574
2024,Septiembre,Turistas,Paso Cristo Redentor,Paraguay,93.9936102236422
2024,Septiembre,Turistas,Paso Cristo Redentor,Resto de América,1312
2024,Septiembre,Turistas,Paso Cristo Redentor,Resto del mundo,55.92878338278928
2024,Septiembre,Turistas,Paso Cristo Redentor,Uruguay,238.98098980289834
2024,Octubre,Turistas,Aeropuerto Mendoza,Bolivia,27.70593122036251
2024,Octubre,Turistas,Aeropuerto Mendoza,Brasil,5573.999999999996
2024,Octubre,Turistas,Aeropuerto Mendoza,Chile,4873.999999999999
2024,Octubre,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,1542.0000000000005
2024,Octubre,Turistas,Aeropuerto Mendoza,Europa,1039.0000000000098
2024,Octubre,Turistas,Aeropuerto Mendoza,Paraguay,13.632854523435991
2024,Octubre,Turistas,Aeropuerto Mendoza,Resto de América,2210.153995136758
2024,Octubre,Turistas,Aeropuerto Mendoza,Resto del mundo,247.99999999999986
2024,Octubre,Turistas,Aeropuerto Mendoza,Uruguay,35.50721911945166
2024,Octubre,Turistas,Paso Cristo Redentor,Bolivia,560
2024,Octubre,Turistas,Paso Cristo Redentor,Brasil,527.9106195688978
2024,Octubre,Turistas,Paso Cristo Redentor,Chile,6624
2024,Octubre,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,220
2024,Octubre,Turistas,Paso Cristo Redentor,Europa,663.9225655976677
2024,Octubre,Turistas,Paso Cristo Redentor,Paraguay,85.98848111438531
2024,Octubre,Turistas,Paso Cristo Redentor,Resto de América,1144.6899539669648
2024,Octubre,Turistas,Paso Cristo Redentor,Resto del mundo,68.98466666666668
2024,Octubre,Turistas,Paso Cristo Redentor,Uruguay,124.97457476290964
2024,Octubre,Turistas,Paso Pehuenche,Chile,21
2024,Octubre,Turistas,Paso Pehuenche,EE.UU. y Canadá,1
2024,Octubre,Turistas,Paso Pehuenche,Resto de América,0.999729217438397
2024,Octubre,Turistas,Paso Pehuenche,Resto del mundo,0.999777777777778
2024,Noviembre,Turistas,Aeropuerto Mendoza,Bolivia,21.5146540084082
2024,Noviembre,Turistas,Aeropuerto Mendoza,Brasil,4807.000000000001
2024,Noviembre,Turistas,Aeropuerto Mendoza,Chile,4257.999999999999
2024,Noviembre,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,1925.999999999999
2024,Noviembre,Turistas,Aeropuerto Mendoza,Europa,1344.9999999999995
2024,Noviembre,Turistas,Aeropuerto Mendoza,Paraguay,4.542676237987132
2024,Noviembre,Turistas,Aeropuerto Mendoza,Resto de América,2267.144906911379
2024,Noviembre,Turistas,Aeropuerto Mendoza,Resto del mundo,226.0000000000001
2024,Noviembre,Turistas,Aeropuerto Mendoza,Uruguay,13.797762842225008
2024,Noviembre,Turistas,Paso Cristo Redentor,Bolivia,1155
2024,Noviembre,Turistas,Paso Cristo Redentor,Brasil,662.9836360943817
2024,Noviembre,Turistas,Paso Cristo Redentor,Chile,11726.000000000005
2024,Noviembre,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,457.9570356472797
2024,Noviembre,Turistas,Paso Cristo Redentor,Europa,1334.8896451008484
2024,Noviembre,Turistas,Paso Cristo Redentor,Paraguay,104.96847675160431
2024,Noviembre,Turistas,Paso Cristo Redentor,Resto de América,1856.6901643447072
2024,Noviembre,Turistas,Paso Cristo Redentor,Resto del mundo,146.88202247191003
2024,Noviembre,Turistas,Paso Cristo Redentor,Uruguay,188.9628245476003
2024,Noviembre,Turistas,Paso Pehuenche,Bolivia,4
2024,Noviembre,Turistas,Paso Pehuenche,Brasil,126.99686543587713
2024,Noviembre,Turistas,Paso Pehuenche,Chile,1948
2024,Noviembre,Turistas,Paso Pehuenche,EE.UU. y Canadá,16.998405253283288
2024,Noviembre,Turistas,Paso Pehuenche,Europa,47.996032183401326
2024,Noviembre,Turistas,Paso Pehuenche,Paraguay,0.999699778586708
2024,Noviembre,Turistas,Paso Pehuenche,Resto de América,34.99416034036875
2024,Noviembre,Turistas,Paso Pehuenche,Resto del mundo,2.997592295345103
2024,Noviembre,Turistas,Paso Pehuenche,Uruguay,6.9986231313926055
2024,Diciembre,Turistas,Aeropuerto Mendoza,Bolivia,29.28629257281352
2024,Diciembre,Turistas,Aeropuerto Mendoza,Brasil,3172.999999999999
2024,Diciembre,Turistas,Aeropuerto Mendoza,Chile,3068.000000000003
2024,Diciembre,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,2076.0000000000005
2024,Diciembre,Turistas,Aeropuerto Mendoza,Europa,1395
2024,Diciembre,Turistas,Aeropuerto Mendoza,Paraguay,36.36731819934161
2024,Diciembre,Turistas,Aeropuerto Mendoza,Resto de América,1613.46779388435
2024,Diciembre,Turistas,Aeropuerto Mendoza,Resto del mundo,281.000000000001
2024,Diciembre,Turistas,Aeropuerto Mendoza,Uruguay,19.8785953434952
2024,Diciembre,Turistas,Paso Cristo Redentor,Bolivia,1060.4864886666135
2024,Diciembre,Turistas,Paso Cristo Redentor,Brasil,1332
2024,Diciembre,Turistas,Paso Cristo Redentor,Chile,13115.999999999996
2024,Diciembre,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,453.96662010146304
2024,Diciembre,Turistas,Paso Cristo Redentor,Europa,1716.7748344370864
2024,Diciembre,Turistas,Paso Cristo Redentor,Paraguay,123.96186322205443
2024,Diciembre,Turistas,Paso Cristo Redentor,Resto de América,2016.1839294384201
2024,Diciembre,Turistas,Paso Cristo Redentor,Resto del mundo,241.97696335078547
2024,Diciembre,Turistas,Paso Cristo Redentor,Uruguay,293.970895891767
2024,Diciembre,Turistas,Paso Pehuenche,Bolivia,3.998064047753484
2024,Diciembre,Turistas,Paso Pehuenche,Brasil,35
2024,Diciembre,Turistas,Paso Pehuenche,Chile,1537
2024,Diciembre,Turistas,Paso Pehuenche,EE.UU. y Canadá,19.99852951988823
2024,Diciembre,Turistas,Paso Pehuenche,Europa,49.99344305291455
2024,Diciembre,Turistas,Paso Pehuenche,Paraguay,10.996616898730645
2024,Diciembre,Turistas,Paso Pehuenche,Resto de América,63.9741058423693
2024,Diciembre,Turistas,Paso Pehuenche,Resto del mundo,2.99971442170395
2024,Diciembre,Turistas,Paso Pehuenche,Uruguay,42.99574327668702
2024,Diciembre,Turistas,Paso Portillo de Piuquenes,Brasil,12
2024,Diciembre,Turistas,Paso Portillo de Piuquenes,Chile,2
2024,Diciembre,Turistas,Paso Portillo de Piuquenes,EE.UU. y Canadá,0.999926475994412
2024,Diciembre,Turistas,Paso Portillo de Piuquenes,Europa,6.999082027408037
2024,Diciembre,Turistas,Paso Portillo de Piuquenes,Paraguay,0.999692445339149
2024,Diciembre,Turistas,Paso Portillo de Piuquenes,Uruguay,1.999802012869164
2025,Enero,Turistas,Aeropuerto Mendoza,Bolivia,19.34421670695142
2025,Enero,Turistas,Aeropuerto Mendoza,Brasil,3339.000000000002
2025,Enero,Turistas,Aeropuerto Mendoza,Chile,2932.999999999998
2025,Enero,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,3407.000000000002
2025,Enero,Turistas,Aeropuerto Mendoza,Europa,2261.99999999999
2025,Enero,Turistas,Aeropuerto Mendoza,Paraguay,8.1891810561701
2025,Enero,Turistas,Aeropuerto Mendoza,Resto de América,1971.18257614795
2025,Enero,Turistas,Aeropuerto Mendoza,Resto del mundo,260
2025,Enero,Turistas,Aeropuerto Mendoza,Uruguay,39.28402608893429
2025,Enero,Turistas,Paso Cristo Redentor,Bolivia,1055.61035264351
2025,Enero,Turistas,Paso Cristo Redentor,Brasil,1680
2025,Enero,Turistas,Paso Cristo Redentor,Chile,13825.000000000005
2025,Enero,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,544.9584540326271
2025,Enero,Turistas,Paso Cristo Redentor,Europa,1967.889518890698
2025,Enero,Turistas,Paso Cristo Redentor,Paraguay,345.88160061595056
2025,Enero,Turistas,Paso Cristo Redentor,Resto de América,2424.6718538565638
2025,Enero,Turistas,Paso Cristo Redentor,Resto del mundo,280.95614856429455
2025,Enero,Turistas,Paso Cristo Redentor,Uruguay,425.9277884506722
2025,Enero,Turistas,Paso Pehuenche,Bolivia,11.995572189130773
2025,Enero,Turistas,Paso Pehuenche,Brasil,59
2025,Enero,Turistas,Paso Pehuenche,Chile,4129
2025,Enero,Turistas,Paso Pehuenche,EE.UU. y Canadá,15.99878030187528
2025,Enero,Turistas,Paso Pehuenche,Europa,132.9925335429181
2025,Enero,Turistas,Paso Pehuenche,Paraguay,10.99623585773252
2025,Enero,Turistas,Paso Pehuenche,Resto de América,111.98484438430313
2025,Enero,Turistas,Paso Pehuenche,Resto del mundo,7.998751560549316
2025,Enero,Turistas,Paso Pehuenche,Uruguay,51.99118544468305
2025,Enero,Turistas,Paso Portillo de Piuquenes,Brasil,8
2025,Enero,Turistas,Paso Portillo de Piuquenes,Chile,11
2025,Enero,Turistas,Paso Portillo de Piuquenes,EE.UU. y Canadá,2.999771306601615
2025,Enero,Turistas,Paso Portillo de Piuquenes,Europa,27.998428114298537
2025,Enero,Turistas,Paso Portillo de Piuquenes,Resto de América,10.998511502029771
2025,Enero,Turistas,Paso Portillo de Piuquenes,Uruguay,3.999321957283304
2025,Enero,Turistas,Paso Vergara,Brasil,7
2025,Enero,Turistas,Paso Vergara,Chile,232
2025,Enero,Turistas,Paso Vergara,Europa,6.999607028574641
2025,Febrero,Turistas,Aeropuerto Mendoza,Bolivia,36.64680944345996
2025,Febrero,Turistas,Aeropuerto Mendoza,Brasil,1924.9999999999986
2025,Febrero,Turistas,Aeropuerto Mendoza,Chile,3399.9999999999914
2025,Febrero,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,2367.0000000000005
2025,Febrero,Turistas,Aeropuerto Mendoza,Europa,1749.0000000000098
2025,Febrero,Turistas,Aeropuerto Mendoza,Paraguay,15.8121074209748
2025,Febrero,Turistas,Aeropuerto Mendoza,Resto de América,1539.87980189068
2025,Febrero,Turistas,Aeropuerto Mendoza,Resto del mundo,227.99999999999898
2025,Febrero,Turistas,Aeropuerto Mendoza,Uruguay,29.66128124488377
2025,Febrero,Turistas,Paso Cristo Redentor,Bolivia,724
2025,Febrero,Turistas,Paso Cristo Redentor,Brasil,520.9549950330411
2025,Febrero,Turistas,Paso Cristo Redentor,Chile,12326.86299679914
2025,Febrero,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,406
2025,Febrero,Turistas,Paso Cristo Redentor,Europa,1303
2025,Febrero,Turistas,Paso Cristo Redentor,Paraguay,243.93963757808154
2025,Febrero,Turistas,Paso Cristo Redentor,Resto de América,1588.8159814707587
2025,Febrero,Turistas,Paso Cristo Redentor,Resto del mundo,246.9571552471812
2025,Febrero,Turistas,Paso Cristo Redentor,Uruguay,218.92166759399115
2025,Febrero,Turistas,Paso Pehuenche,Bolivia,2
2025,Febrero,Turistas,Paso Pehuenche,Brasil,44.99611281475404
2025,Febrero,Turistas,Paso Pehuenche,Chile,4069.954765715302
2025,Febrero,Turistas,Paso Pehuenche,EE.UU. y Canadá,15
2025,Febrero,Turistas,Paso Pehuenche,Europa,88
2025,Febrero,Turistas,Paso Pehuenche,Paraguay,15.996041808398784
2025,Febrero,Turistas,Paso Pehuenche,Resto de América,105.98772437753333
2025,Febrero,Turistas,Paso Pehuenche,Uruguay,35.987123440108086
2025,Febrero,Turistas,Paso Portillo de Piuquenes,Brasil,5.99948170863387
2025,Febrero,Turistas,Paso Portillo de Piuquenes,Chile,7.99991108740109
2025,Febrero,Turistas,Paso Portillo de Piuquenes,EE.UU. y Canadá,4
2025,Febrero,Turistas,Paso Portillo de Piuquenes,Europa,21
2025,Febrero,Turistas,Paso Portillo de Piuquenes,Resto del mundo,4.999132697311356
2025,Febrero,Turistas,Paso Portillo de Piuquenes,Uruguay,5.997853906684684
2025,Febrero,Turistas,Paso Vergara,Brasil,2.999740854316935
2025,Febrero,Turistas,Paso Vergara,Chile,178.99801058059924
2025,Febrero,Turistas,Paso Vergara,Europa,7
2025,Febrero,Turistas,Paso Vergara,Resto de América,1.99976838448176
2025,Febrero,Turistas,Paso Vergara,Resto del mundo,0.999826539462272
2025,Marzo,Turistas,Aeropuerto Mendoza,Bolivia,30.981252035801223
2025,Marzo,Turistas,Aeropuerto Mendoza,Brasil,4216.999999999999
2025,Marzo,Turistas,Aeropuerto Mendoza,Chile,3494.0000000000005
2025,Marzo,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,2787.9999999999995
2025,Marzo,Turistas,Aeropuerto Mendoza,Europa,1643.000000000001
2025,Marzo,Turistas,Aeropuerto Mendoza,Paraguay,34.74633811182152
2025,Marzo,Turistas,Aeropuerto Mendoza,Resto de América,1896.5252565014202
2025,Marzo,Turistas,Aeropuerto Mendoza,Resto del mundo,242.0000000000002
2025,Marzo,Turistas,Aeropuerto Mendoza,Uruguay,32.7471533509516
2025,Marzo,Turistas,Paso Cristo Redentor,Bolivia,612
2025,Marzo,Turistas,Paso Cristo Redentor,Brasil,567.9826395256437
2025,Marzo,Turistas,Paso Cristo Redentor,Chile,9007
2025,Marzo,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,398.96754514397264
2025,Marzo,Turistas,Paso Cristo Redentor,Europa,1212.8352853311605
2025,Marzo,Turistas,Paso Cristo Redentor,Paraguay,124.97842372354756
2025,Marzo,Turistas,Paso Cristo Redentor,Resto de América,1379.7045284230817
2025,Marzo,Turistas,Paso Cristo Redentor,Resto del mundo,138
2025,Marzo,Turistas,Paso Cristo Redentor,Uruguay,202.97569250419096
2025,Marzo,Turistas,Paso Pehuenche,Bolivia,5
2025,Marzo,Turistas,Paso Pehuenche,Brasil,52.99838009658293
2025,Marzo,Turistas,Paso Pehuenche,Chile,2011
2025,Marzo,Turistas,Paso Pehuenche,EE.UU. y Canadá,28.997641125752402
2025,Marzo,Turistas,Paso Pehuenche,Europa,45.99375360695253
2025,Marzo,Turistas,Paso Pehuenche,Paraguay,6.99879172851866
2025,Marzo,Turistas,Paso Pehuenche,Resto de América,67.98544053099243
2025,Marzo,Turistas,Paso Pehuenche,Resto del mundo,2
2025,Marzo,Turistas,Paso Pehuenche,Uruguay,13.998323620978685
2025,Marzo,Turistas,Paso Portillo de Piuquenes,Brasil,15.999510972553338
2025,Marzo,Turistas,Paso Portillo de Piuquenes,Chile,7
2025,Marzo,Turistas,Paso Portillo de Piuquenes,EE.UU. y Canadá,0.999918659508703
2025,Marzo,Turistas,Paso Portillo de Piuquenes,Europa,4.999321044233972
2025,Marzo,Turistas,Paso Portillo de Piuquenes,Resto de América,7.99828712129322
2025,Marzo,Turistas,Paso Vergara,Brasil,1.999938871569166
2025,Marzo,Turistas,Paso Vergara,Chile,204
2025,Marzo,Turistas,Paso Vergara,EE.UU. y Canadá,0.999918659508703
2025,Marzo,Turistas,Paso Vergara,Europa,8.998777879621146
2025,Marzo,Turistas,Paso Vergara,Resto de América,6.998501231131579
2025,Marzo,Turistas,Paso Vergara,Resto del mundo,2
2025,Abril,Turistas,Aeropuerto Mendoza,Bolivia,16.55901550426661
2025,Abril,Turistas,Aeropuerto Mendoza,Brasil,3685.000000000001
2025,Abril,Turistas,Aeropuerto Mendoza,Chile,2733.0000000000005
2025,Abril,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,1804.0000000000005
2025,Abril,Turistas,Aeropuerto Mendoza,Europa,1106.9999999999998
2025,Abril,Turistas,Aeropuerto Mendoza,Paraguay,85.80482966846421
2025,Abril,Turistas,Aeropuerto Mendoza,Resto de América,1591.28133722136
2025,Abril,Turistas,Aeropuerto Mendoza,Resto del mundo,308.9999999999999
2025,Abril,Turistas,Aeropuerto Mendoza,Uruguay,40.35481760591903
2025,Abril,Turistas,Paso Cristo Redentor,Bolivia,463
2025,Abril,Turistas,Paso Cristo Redentor,Brasil,640.9599387519141
2025,Abril,Turistas,Paso Cristo Redentor,Chile,7706.999999999999
2025,Abril,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,332.8150684931507
2025,Abril,Turistas,Paso Cristo Redentor,Europa,1258.6860505710436
2025,Abril,Turistas,Paso Cristo Redentor,Paraguay,133.9217472553141
2025,Abril,Turistas,Paso Cristo Redentor,Resto de América,1279.1478974814154
2025,Abril,Turistas,Paso Cristo Redentor,Resto del mundo,154.9731369150779
2025,Abril,Turistas,Paso Cristo Redentor,Uruguay,795.9079641106279
2025,Abril,Turistas,Paso Pehuenche,Bolivia,6
2025,Abril,Turistas,Paso Pehuenche,Brasil,24.9984375488266
2025,Abril,Turistas,Paso Pehuenche,Chile,1213
2025,Abril,Turistas,Paso Pehuenche,EE.UU. y Canadá,9.994446501295808
2025,Abril,Turistas,Paso Pehuenche,Europa,40.98977607101891
2025,Abril,Turistas,Paso Pehuenche,Resto de América,69.95340064351491
2025,Abril,Turistas,Paso Pehuenche,Resto del mundo,15.997227036395152
2025,Abril,Turistas,Paso Pehuenche,Uruguay,21.99745629451483
2025,Abril,Turistas,Paso Vergara,Chile,88
2025,Abril,Turistas,Paso Vergara,Europa,2.99925190763553
2025,Abril,Turistas,Paso Vergara,Resto de América,0.999334294907356
2025,Mayo,Turistas,Aeropuerto Mendoza,Bolivia,31.6271677499697
2025,Mayo,Turistas,Aeropuerto Mendoza,Brasil,4608.000000000001
2025,Mayo,Turistas,Aeropuerto Mendoza,Chile,2693.0000000000014
2025,Mayo,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,1223.0000000000002
2025,Mayo,Turistas,Aeropuerto Mendoza,Europa,1146.9999999999998
2025,Mayo,Turistas,Aeropuerto Mendoza,Paraguay,33.409066105499754
2025,Mayo,Turistas,Aeropuerto Mendoza,Resto de América,1654.3938431239305
2025,Mayo,Turistas,Aeropuerto Mendoza,Resto del mundo,132.00000000000006
2025,Mayo,Turistas,Aeropuerto Mendoza,Uruguay,26.569923020605707
2025,Mayo,Turistas,Paso Cristo Redentor,Bolivia,321.9573340400159
2025,Mayo,Turistas,Paso Cristo Redentor,Brasil,566.9767346436337
2025,Mayo,Turistas,Paso Cristo Redentor,Chile,5521.212193266119
2025,Mayo,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,144
2025,Mayo,Turistas,Paso Cristo Redentor,Europa,647.5031763417305
2025,Mayo,Turistas,Paso Cristo Redentor,Paraguay,95.98935462408518
2025,Mayo,Turistas,Paso Cristo Redentor,Resto de América,983.5472392638038
2025,Mayo,Turistas,Paso Cristo Redentor,Resto del mundo,89.9339691856199
2025,Mayo,Turistas,Paso Cristo Redentor,Uruguay,150.94847672434807
2025,Mayo,Turistas,Paso Pehuenche,Bolivia,1.999734994037366
2025,Mayo,Turistas,Paso Pehuenche,Brasil,3.999835870501826
2025,Mayo,Turistas,Paso Pehuenche,Chile,684.9022731595962
2025,Mayo,Turistas,Paso Pehuenche,EE.UU. y Canadá,1
2025,Mayo,Turistas,Paso Pehuenche,Europa,6.994633077765606
2025,Mayo,Turistas,Paso Pehuenche,Resto de América,22.989417177914103
2025,Mayo,Turistas,Paso Pehuenche,Uruguay,5.997952717523764
2025,Junio,Turistas,Aeropuerto Mendoza,Bolivia,44.10749249234471
2025,Junio,Turistas,Aeropuerto Mendoza,Brasil,4941.000000000007
2025,Junio,Turistas,Aeropuerto Mendoza,Chile,2732.0000000000005
2025,Junio,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,1218.9999999999995
2025,Junio,Turistas,Aeropuerto Mendoza,Europa,600
2025,Junio,Turistas,Aeropuerto Mendoza,Paraguay,26.719168140096208
2025,Junio,Turistas,Aeropuerto Mendoza,Resto de América,1479.2528900903903
2025,Junio,Turistas,Aeropuerto Mendoza,Resto del mundo,277.00000000000006
2025,Junio,Turistas,Aeropuerto Mendoza,Uruguay,27.920449277173113
2025,Junio,Turistas,Paso Cristo Redentor,Bolivia,341
2025,Junio,Turistas,Paso Cristo Redentor,Brasil,327
2025,Junio,Turistas,Paso Cristo Redentor,Chile,3671.5585211902603
2025,Junio,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,54.976948868399
2025,Junio,Turistas,Paso Cristo Redentor,Europa,233.70913610938481
2025,Junio,Turistas,Paso Cristo Redentor,Paraguay,99
2025,Junio,Turistas,Paso Cristo Redentor,Resto de América,648
2025,Junio,Turistas,Paso Cristo Redentor,Resto del mundo,24
2025,Junio,Turistas,Paso Cristo Redentor,Uruguay,86.99338486883792
2025,Junio,Turistas,Paso Pehuenche,Brasil,1
2025,Junio,Turistas,Paso Pehuenche,Chile,114.98617373008713
2025,Junio,Turistas,Paso Pehuenche,EE.UU. y Canadá,0.999580888516345
2025,Junio,Turistas,Paso Pehuenche,Paraguay,1
2025,Junio,Turistas,Paso Pehuenche,Resto de América,3
2025,Junio,Turistas,Paso Pehuenche,Uruguay,0.999923964009631
2025,Julio,Turistas,Aeropuerto Malargüe,Chile,3
2025,Julio,Turistas,Aeropuerto Mendoza,Bolivia,21.654258808892607
2025,Julio,Turistas,Aeropuerto Mendoza,Brasil,6616.000000000018
2025,Julio,Turistas,Aeropuerto Mendoza,Chile,2349.0000000000023
2025,Julio,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,1073.9999999999989
2025,Julio,Turistas,Aeropuerto Mendoza,Europa,853.9999999999993
2025,Julio,Turistas,Aeropuerto Mendoza,Paraguay,13.68803116885459
2025,Julio,Turistas,Aeropuerto Mendoza,Resto de América,1451.1751325278203
2025,Julio,Turistas,Aeropuerto Mendoza,Resto del mundo,80
2025,Julio,Turistas,Aeropuerto Mendoza,Uruguay,22.482577494429506
2025,Julio,Turistas,Paso Cristo Redentor,Bolivia,301.9686364108423
2025,Julio,Turistas,Paso Cristo Redentor,Brasil,1286.9669923828574
2025,Julio,Turistas,Paso Cristo Redentor,Chile,5333.000000000009
2025,Julio,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,102.95809601301882
2025,Julio,Turistas,Paso Cristo Redentor,Europa,267.9341037619867
2025,Julio,Turistas,Paso Cristo Redentor,Paraguay,115.97993831608692
2025,Julio,Turistas,Paso Cristo Redentor,Resto de América,875.6077026421854
2025,Julio,Turistas,Paso Cristo Redentor,Resto del mundo,42.94011142061283
2025,Julio,Turistas,Paso Cristo Redentor,Uruguay,320.96128643216076
2025,Julio,Turistas,Paso Pehuenche,Brasil,24.999358826395845
2025,Julio,Turistas,Paso Pehuenche,Chile,191
2025,Julio,Turistas,Paso Pehuenche,EE.UU. y Canadá,5.9975589910496385
2025,Julio,Turistas,Paso Pehuenche,Europa,6.998278829604132
2025,Julio,Turistas,Paso Pehuenche,Resto de América,0.999552171965965
2025,Julio,Turistas,Paso Pehuenche,Uruguay,7.999035175879395
2025,Agosto,Turistas,Aeropuerto Malargüe,Chile,7
2025,Agosto,Turistas,Aeropuerto Mendoza,Bolivia,27.87563526030412
2025,Agosto,Turistas,Aeropuerto Mendoza,Brasil,6303.999999999993
2025,Agosto,Turistas,Aeropuerto Mendoza,Chile,3324.000000000001
2025,Agosto,Turistas,Aeropuerto Mendoza,EE.UU. y Canadá,1231.9999999999989
2025,Agosto,Turistas,Aeropuerto Mendoza,Europa,907.9999999999999
2025,Agosto,Turistas,Aeropuerto Mendoza,Paraguay,39.46377858971796
2025,Agosto,Turistas,Aeropuerto Mendoza,Resto de América,1607.39152015425
2025,Agosto,Turistas,Aeropuerto Mendoza,Resto del mundo,295.0000000000001
2025,Agosto,Turistas,Aeropuerto Mendoza,Uruguay,30.26906599572908
2025,Agosto,Turistas,Paso Cristo Redentor,Bolivia,290
2025,Agosto,Turistas,Paso Cristo Redentor,Brasil,663.9789720366092
2025,Agosto,Turistas,Paso Cristo Redentor,Chile,4253.534267571708
2025,Agosto,Turistas,Paso Cristo Redentor,EE.UU. y Canadá,77.85324553151463
2025,Agosto,Turistas,Paso Cristo Redentor,Europa,247.7881066302119
2025,Agosto,Turistas,Paso Cristo Redentor,Paraguay,69.99511190251731
2025,Agosto,Turistas,Paso Cristo Redentor,Resto de América,684
2025,Agosto,Turistas,Paso Cristo Redentor,Resto del mundo,33
2025,Agosto,Turistas,Paso Cristo Redentor,Uruguay,113.93806327900275
2025,Agosto,Turistas,Paso Pehuenche,Brasil,1.99993666276087
2025,Agosto,Turistas,Paso Pehuenche,Chile,299.967155682067
2025,Agosto,Turistas,Paso Pehuenche,EE.UU. y Canadá,4.990592662276575
2025,Agosto,Turistas,Paso Pehuenche,Europa,1.998291182501708
2025,Agosto,Turistas,Paso Pehuenche,Resto de América,23
